DATAFLOW,LAST UPDATE,freq,unit,month,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2022,3645,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2023,3645,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,1995,33193,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,1996,31732,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,1997,28820,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,1998,29270,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,1999,27501,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2000,27495,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2001,26961,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2002,26253,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2003,25762,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2004,26369,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2005,27131,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2006,29692,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2007,29504,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2008,30669,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2009,30641,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2010,31647,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2011,29361,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2012,29532,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2013,27904,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2014,28322,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2015,27767,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2016,30779,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2017,31052,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2018,29475,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2019,28457,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2020,26490,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2021,26014,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PL,2022,22261,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1969,14658,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1970,13961,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1971,15126,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1972,14308,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1973,13408,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1974,13813,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1975,14737,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1976,14547,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1977,13842,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1978,12907,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1979,12777,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1980,11839,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1981,12272,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1982,12066,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1983,11370,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1984,11325,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1985,10007,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1986,10238,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1987,9407,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1988,9787,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1989,9695,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1990,9447,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1991,9248,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1992,9440,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1993,9049,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1994,8885,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1995,8577,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1996,9413,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1997,8910,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1998,9314,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,1999,9701,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2000,9934,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2001,8827,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2002,9148,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2003,9024,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2004,8929,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2005,8990,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2006,8932,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2007,8442,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2008,8489,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2009,8298,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2010,8748,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2011,7872,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2012,7538,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2013,6556,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2014,6982,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2015,7180,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2016,7114,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2017,7045,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2018,7339,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2019,7233,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2020,6846,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2021,6549,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,PT,2022,7282,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,1995,18627,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,1996,16492,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,1997,17967,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,1998,18014,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,1999,16664,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2000,18028,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2001,16986,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2002,16197,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2003,16616,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2004,17561,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2005,17707,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2006,17428,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2007,17263,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2008,17820,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2009,17359,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2010,16736,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2011,15585,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2012,16005,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2013,15820,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2014,15873,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2015,15764,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2016,17033,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2017,17034,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2018,15289,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2019,15272,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2020,15516,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2021,15425,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2022,13326,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RO,2023,13053,f
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2000,6184,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2001,6203,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2002,6217,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2003,6207,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2004,6267,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2005,5764,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2006,5686,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2007,5289,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2008,5523,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2009,5463,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2010,5590,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2011,5335,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2012,5638,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2013,5278,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2014,5312,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2015,5103,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2016,5410,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2017,5519,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2018,5246,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2019,5166,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2020,4974,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2021,5449,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RS,2022,5250,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RU,2005,113056,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RU,2006,116566,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RU,2007,134835,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RU,2008,135574,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RU,2009,138350,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RU,2010,142825,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RU,2011,147750,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,RU,2013,151620,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1960,7455,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1961,7847,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1962,8056,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1963,8555,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1964,9353,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1965,8925,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1966,9381,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1967,8649,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1968,8088,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1969,7621,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1970,8115,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1971,8425,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1972,8199,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1973,7888,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1974,8109,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1975,7009,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1976,6920,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1977,6939,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1978,6724,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1979,6831,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1980,6633,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1981,6401,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1982,6488,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1983,6394,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1984,6896,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1985,6878,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1986,7050,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1987,7428,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1988,7817,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1989,8520,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1990,8768,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1991,8900,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1992,8395,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1993,7965,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1994,7914,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1995,7018,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1996,6693,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1997,5970,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1998,6186,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,1999,6139,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2000,6770,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2001,6497,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2002,6898,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2003,7215,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2004,7374,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2005,7299,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2006,7725,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2007,8009,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2008,7826,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2009,8225,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2010,8501,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2011,8258,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2012,8268,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2013,8167,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2014,8403,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2015,8563,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2016,8537,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2017,8580,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2018,8549,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2019,8431,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2020,8194,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2021,8492,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SE,2022,7506,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,1994,1544,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,1995,1477,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,1996,1507,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,1997,1387,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,1998,1416,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,1999,1297,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2000,1400,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2001,1381,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2002,1288,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2003,1351,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2004,1417,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2005,1436,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2006,1510,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2007,1554,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2008,1745,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2009,1676,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2010,1759,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2011,1785,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2012,1770,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2013,1672,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2014,1588,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2015,1608,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2016,1545,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2017,1548,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2018,1560,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2019,1531,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2020,1402,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2021,1498,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SI,2022,1317,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,1996,4586,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,1997,4324,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,1998,4279,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,1999,4097,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2000,3847,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2001,3743,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2002,3845,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2003,3756,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2004,3916,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2005,4080,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2006,4032,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2007,3993,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2008,4076,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2009,4562,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2010,4590,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2011,4320,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2012,4533,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2013,4129,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2014,4162,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2015,4372,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2016,4581,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2017,4566,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2018,4451,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2019,4375,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2020,4472,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2021,4263,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SK,2022,3894,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SM,2005,20,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SM,2012,11,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,SM,2017,16,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,TR,2004,84497,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,TR,2009,95892,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,TR,2010,99718,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,TR,2011,101944,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,TR,2012,101022,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,TR,2013,102752,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,TR,2014,104071,
